units,weekInYearNum,overallWeekNum,totalCost,storeNum,productNum,isFeature,isDisplay
1,44,356,0.97,10,111,FALSE,FALSE
2,44,356,1,10,123,TRUE,FALSE
4,44,356,2,10,123,TRUE,FALSE
1,44,356,0.97,10,127,FALSE,FALSE
2,44,356,2,10,129,FALSE,TRUE
2,44,356,2,10,129,FALSE,TRUE
2,44,356,2,10,129,FALSE,TRUE
6,44,356,6,10,129,FALSE,TRUE
2,44,356,1,10,138,TRUE,FALSE
2,44,356,1,10,138,TRUE,FALSE
2,44,356,1,10,138,TRUE,FALSE
2,44,356,1,10,138,TRUE,FALSE
1,44,356,1.43,11,9,FALSE,FALSE
1,44,356,1.5,11,11,FALSE,FALSE
1,44,356,1.5,11,11,FALSE,FALSE
2,44,356,3,11,11,FALSE,FALSE
2,44,356,3.32,11,13,FALSE,FALSE
1,44,356,1.5,11,31,FALSE,FALSE
1,44,356,1.5,11,35,FALSE,FALSE
1,44,356,1.5,11,35,FALSE,FALSE
1,44,356,0.69,11,139,FALSE,FALSE
1,44,356,1.49,12,9,FALSE,FALSE
1,44,356,1.49,12,9,FALSE,FALSE
1,44,356,1.49,12,10,FALSE,FALSE
1,44,356,1.49,12,10,FALSE,FALSE
2,44,356,2.98,12,11,FALSE,FALSE
2,44,356,2.98,12,11,FALSE,FALSE
2,44,356,2.98,12,11,FALSE,FALSE
14,44,356,20.86,12,15,FALSE,FALSE
2,44,356,2.98,12,18,FALSE,FALSE
3,44,356,4.47,12,30,FALSE,FALSE
2,44,356,2.98,12,30,FALSE,FALSE
1,44,356,1.49,12,35,FALSE,FALSE
2,44,356,2.98,12,35,FALSE,FALSE
1,44,356,1.49,12,35,FALSE,FALSE
2,44,356,2.98,12,35,FALSE,FALSE
1,44,356,1.49,12,35,FALSE,FALSE
1,44,356,1.39,12,36,FALSE,FALSE
1,44,356,1.49,12,39,FALSE,FALSE
1,44,356,1.49,12,39,FALSE,FALSE
1,44,356,2.59,12,45,FALSE,FALSE
1,44,356,1.99,12,69,FALSE,FALSE
1,44,356,1.29,12,113,FALSE,FALSE
1,44,356,1.29,12,113,FALSE,FALSE
2,44,356,2.58,12,113,FALSE,FALSE
1,44,356,1.29,12,113,FALSE,FALSE
5,44,356,6.45,12,114,FALSE,FALSE
4,44,356,5.16,12,114,FALSE,FALSE
1,44,356,1.29,12,114,FALSE,FALSE
1,44,356,0.79,12,124,FALSE,TRUE
2,44,356,1.58,12,124,FALSE,TRUE
2,44,356,1.58,12,124,FALSE,TRUE
1,44,356,0.89,12,131,FALSE,FALSE
2,44,356,1.78,12,131,FALSE,FALSE
2,44,356,1.58,12,138,FALSE,TRUE
2,44,356,1.58,12,138,FALSE,TRUE
1,44,356,0.79,12,138,FALSE,TRUE
4,44,356,3.16,12,138,FALSE,TRUE
2,44,356,1.58,12,138,FALSE,TRUE
1,44,356,1.29,12,141,FALSE,FALSE
1,44,356,1.09,13,9,FALSE,FALSE
1,44,356,1.09,13,11,FALSE,FALSE
1,44,356,1.09,13,11,FALSE,FALSE
1,44,356,1.09,13,11,FALSE,FALSE
2,44,356,2.3,13,14,FALSE,FALSE
1,44,356,1.15,13,31,FALSE,FALSE
1,44,356,0.99,13,35,FALSE,FALSE
2,44,356,1.98,13,35,FALSE,FALSE
1,44,356,0.89,13,106,FALSE,FALSE
2,44,356,1.78,13,106,FALSE,FALSE
1,44,356,0.85,13,111,FALSE,FALSE
2,44,356,1.7,13,111,FALSE,FALSE
2,44,356,1.7,13,111,FALSE,FALSE
2,44,356,1.7,13,111,FALSE,FALSE
1,44,356,0.85,13,111,FALSE,FALSE
1,44,356,0.85,13,111,FALSE,FALSE
1,44,356,0.85,13,114,FALSE,FALSE
1,44,356,0.85,13,114,FALSE,FALSE
2,44,356,1.3,13,123,FALSE,FALSE
2,44,356,1.3,13,123,FALSE,FALSE
1,44,356,0.89,13,125,FALSE,FALSE
2,44,356,1.7,13,131,FALSE,FALSE
1,44,356,0.85,13,131,FALSE,FALSE
2,44,356,1.7,13,131,FALSE,FALSE
2,44,356,1.7,13,131,FALSE,FALSE
2,44,356,1.78,13,134,FALSE,FALSE
1,44,356,0.85,13,137,FALSE,FALSE
1,44,356,0.65,13,138,FALSE,FALSE
2,44,356,1.3,13,138,FALSE,FALSE
3,44,356,1.95,13,138,FALSE,FALSE
2,44,356,1.3,13,138,FALSE,FALSE
1,44,356,0.75,13,147,FALSE,FALSE
1,44,356,0.75,13,148,FALSE,FALSE
1,45,357,0.5,14,111,TRUE,FALSE
1,45,357,0.5,14,111,TRUE,FALSE
4,45,357,2,14,111,TRUE,FALSE
3,45,357,1.5,14,111,TRUE,FALSE
3,45,357,1.5,14,111,TRUE,FALSE
8,45,357,4,14,111,TRUE,FALSE
2,45,357,1,14,111,TRUE,FALSE
1,45,357,0.5,14,111,TRUE,FALSE
2,45,357,1,14,111,TRUE,FALSE
2,45,357,1,14,111,TRUE,FALSE
2,45,357,1,14,114,TRUE,FALSE
4,45,357,2,14,129,TRUE,FALSE
2,45,357,1,14,129,TRUE,FALSE
3,45,357,1.5,14,129,TRUE,FALSE
1,45,357,0.5,14,129,TRUE,FALSE
1,45,357,0.5,14,129,TRUE,FALSE
4,45,357,2,14,129,TRUE,FALSE
2,45,357,1,14,129,TRUE,FALSE
1,45,357,0.5,14,129,TRUE,FALSE
4,45,357,2,14,129,TRUE,FALSE
2,45,357,1,14,129,TRUE,FALSE
2,45,357,1,14,129,TRUE,FALSE
4,45,357,2,14,129,TRUE,FALSE
2,45,357,1,14,129,TRUE,FALSE
9,45,357,4.5,14,129,TRUE,FALSE
2,45,357,1.78,14,132,FALSE,FALSE
1,45,357,1.5,1,9,TRUE,FALSE
2,45,357,3,1,36,FALSE,FALSE
1,45,357,1.5,1,36,FALSE,FALSE
1,45,357,2.49,1,55,FALSE,FALSE
1,45,357,1.5,1,62,TRUE,FALSE
2,45,357,1.78,1,130,FALSE,FALSE
1,45,357,0.69,1,139,FALSE,FALSE
1,45,357,1.18,2,14,FALSE,FALSE
1,45,357,0.88,2,105,FALSE,FALSE
1,45,357,0.9,2,114,FALSE,FALSE
2,45,357,1.8,2,114,FALSE,FALSE
1,45,357,0.49,2,123,FALSE,TRUE
2,45,357,0.98,2,123,FALSE,TRUE
3,45,357,2.13,2,129,FALSE,FALSE
2,45,357,0.86,2,138,FALSE,TRUE
1,45,357,0.43,2,138,FALSE,TRUE
1,45,357,1,3,9,TRUE,FALSE
2,45,357,2,3,9,TRUE,FALSE
2,45,357,2,3,9,TRUE,FALSE
1,45,357,1,3,10,TRUE,FALSE
1,45,357,1,3,10,TRUE,FALSE
2,45,357,2,3,11,TRUE,FALSE
1,45,357,1,3,11,TRUE,FALSE
2,45,357,2,3,14,TRUE,FALSE
1,45,357,1,3,23,TRUE,FALSE
1,45,357,1,3,25,TRUE,FALSE
2,45,357,1.98,3,33,TRUE,FALSE
2,45,357,1.98,3,33,TRUE,FALSE
1,45,357,0.99,3,35,TRUE,FALSE
2,45,357,1.7,3,111,FALSE,FALSE
2,45,357,1.7,3,111,FALSE,FALSE
1,45,357,0.85,3,111,FALSE,FALSE
2,45,357,1.7,3,111,FALSE,FALSE
2,45,357,1.7,3,111,FALSE,FALSE
1,45,357,0.85,3,114,FALSE,FALSE
1,45,357,0.85,3,114,FALSE,FALSE
1,45,357,0.65,3,123,FALSE,FALSE
1,45,357,0.65,3,123,FALSE,FALSE
2,45,357,1.3,3,123,FALSE,FALSE
2,45,357,1.7,3,131,FALSE,FALSE
1,45,357,0.85,3,131,FALSE,FALSE
1,45,357,0.85,3,131,FALSE,FALSE
2,45,357,1.7,3,131,FALSE,FALSE
1,45,357,0.85,3,131,FALSE,FALSE
1,45,357,0.85,3,131,FALSE,FALSE
1,45,357,0.85,3,131,FALSE,FALSE
2,45,357,1.7,3,131,FALSE,FALSE
2,45,357,1.7,3,133,FALSE,FALSE
1,45,357,0.89,3,134,FALSE,FALSE
1,45,357,0.85,3,137,FALSE,FALSE
1,45,357,0.85,3,137,FALSE,FALSE
1,45,357,0.65,3,138,FALSE,FALSE
1,45,357,0.79,3,145,FALSE,FALSE
1,45,357,0.79,3,145,FALSE,FALSE
4,45,357,5.96,4,9,FALSE,FALSE
2,45,357,2.98,4,11,FALSE,FALSE
1,45,357,1.49,4,18,FALSE,FALSE
2,45,357,2,4,30,TRUE,FALSE
2,45,357,2,4,30,TRUE,FALSE
1,45,357,1,4,30,TRUE,FALSE
1,45,357,1,4,30,TRUE,FALSE
1,45,357,1.49,4,31,FALSE,FALSE
1,45,357,0.99,4,34,FALSE,FALSE
1,45,357,1.49,4,39,FALSE,FALSE
1,45,357,1.49,4,66,FALSE,FALSE
4,45,357,7.96,4,71,FALSE,FALSE
1,45,357,1.29,4,113,FALSE,FALSE
2,45,357,2.98,5,5,FALSE,FALSE
1,45,357,1.33,5,10,FALSE,FALSE
1,45,357,1.59,5,14,FALSE,FALSE
2,45,357,3.18,5,14,FALSE,FALSE
1,45,357,1.59,5,15,FALSE,FALSE
2,45,357,2,5,18,TRUE,FALSE
2,45,357,3.38,5,35,FALSE,FALSE
1,45,357,1.69,5,35,FALSE,FALSE
1,45,357,1.63,5,62,FALSE,FALSE
1,45,357,1.63,5,62,FALSE,FALSE
2,45,357,3.58,5,69,FALSE,FALSE
2,45,357,3.58,5,69,FALSE,FALSE
1,45,357,0.8,5,113,TRUE,FALSE
1,45,357,0.8,5,113,TRUE,FALSE
1,45,357,1.43,5,115,FALSE,FALSE
2,45,357,2.66,5,117,FALSE,FALSE
5,45,357,3.75,5,122,FALSE,FALSE
1,45,357,0.59,5,123,FALSE,FALSE
5,45,357,6.65,5,126,FALSE,FALSE
2,45,357,1.6,5,131,TRUE,FALSE
2,45,357,1.6,5,131,TRUE,FALSE
1,45,357,1.29,5,145,FALSE,FALSE
2,45,357,2.58,5,145,FALSE,FALSE
2,45,357,2.3,7,9,FALSE,FALSE
2,45,357,2.3,7,11,FALSE,FALSE
1,45,357,0.99,7,106,FALSE,FALSE
2,45,357,1.98,7,106,FALSE,FALSE
1,45,357,0.85,7,108,FALSE,FALSE
4,45,357,3.12,7,111,FALSE,TRUE
3,45,357,2.34,7,111,FALSE,TRUE
2,45,357,1.56,7,111,FALSE,TRUE
2,45,357,1.54,7,114,FALSE,TRUE
3,45,357,2.31,7,114,FALSE,TRUE
2,45,357,1.54,7,114,FALSE,TRUE
3,45,357,2.13,7,123,FALSE,TRUE
3,45,357,2.13,7,123,FALSE,TRUE
1,45,357,0.71,7,123,FALSE,TRUE
1,45,357,0.71,7,123,FALSE,TRUE
3,45,357,2.13,7,123,FALSE,TRUE
3,45,357,2.13,7,123,FALSE,TRUE
6,45,357,4.26,7,123,FALSE,TRUE
2,45,357,1.98,7,127,FALSE,FALSE
6,45,357,4.74,7,129,FALSE,TRUE
3,45,357,2.37,7,129,FALSE,TRUE
2,45,357,1.58,7,129,FALSE,TRUE
3,45,357,2.37,7,129,FALSE,TRUE
2,45,357,1.58,7,129,FALSE,TRUE
3,45,357,1.8,7,138,FALSE,TRUE
3,45,357,1.8,7,138,FALSE,TRUE
2,45,357,1.2,7,138,FALSE,TRUE
3,45,357,1.8,7,138,FALSE,TRUE
3,45,357,1.8,7,138,FALSE,TRUE
3,45,357,1.8,7,138,FALSE,TRUE
2,45,357,1.2,7,138,FALSE,TRUE
3,45,357,1.2,8,34,TRUE,FALSE
1,45,357,0.4,8,37,TRUE,FALSE
5,45,357,2,8,37,TRUE,FALSE
5,45,357,2,8,37,TRUE,FALSE
1,45,357,0.4,8,38,TRUE,FALSE
1,45,357,0.99,8,118,FALSE,FALSE
3,45,357,2.97,8,129,FALSE,TRUE
2,45,357,1.98,8,129,FALSE,TRUE
2,45,357,1.38,8,138,FALSE,FALSE
1,45,357,0.99,8,145,FALSE,FALSE
1,45,357,1,9,5,TRUE,FALSE
2,45,357,1.9,9,9,TRUE,FALSE
3,45,357,2.85,9,9,TRUE,FALSE
1,45,357,0.95,9,9,TRUE,FALSE
2,45,357,1.9,9,10,TRUE,FALSE
2,45,357,1.9,9,10,TRUE,FALSE
2,45,357,1.9,9,11,TRUE,FALSE
2,45,357,1.9,9,11,TRUE,FALSE
1,45,357,1,9,15,TRUE,FALSE
1,45,357,1,9,23,TRUE,FALSE
2,45,357,2,9,23,TRUE,FALSE
1,45,357,0.99,9,33,TRUE,FALSE
2,45,357,1.98,9,34,TRUE,FALSE
3,45,357,2.61,9,37,TRUE,TRUE
2,45,357,1.74,9,38,TRUE,TRUE
1,45,357,0.79,9,111,FALSE,FALSE
2,45,357,1.58,9,114,FALSE,FALSE
1,45,357,0.79,9,114,FALSE,FALSE
1,45,357,0.69,9,123,FALSE,FALSE
2,45,357,1.5,9,138,FALSE,FALSE
1,45,357,0.99,9,145,FALSE,FALSE
10,45,357,4,10,37,TRUE,FALSE
1,45,357,0.4,10,37,TRUE,FALSE
2,45,357,0.8,10,37,TRUE,FALSE
1,45,357,0.4,10,37,TRUE,FALSE
5,45,357,2,10,37,TRUE,FALSE
5,45,357,2,10,37,TRUE,FALSE
2,45,357,0.8,10,37,TRUE,FALSE
5,45,357,2,10,37,TRUE,FALSE
5,45,357,2,10,37,TRUE,FALSE
5,45,357,2,10,37,TRUE,FALSE
10,45,357,4,10,37,TRUE,FALSE
1,45,357,0.4,10,37,TRUE,FALSE
2,45,357,0.8,10,37,TRUE,FALSE
13,45,357,5.2,10,38,TRUE,FALSE
1,45,357,0.4,10,38,TRUE,FALSE
2,45,357,0.8,10,38,TRUE,FALSE
5,45,357,2,10,38,TRUE,FALSE
2,45,357,0.8,10,38,TRUE,FALSE
4,45,357,1.6,10,38,TRUE,FALSE
1,45,357,0.4,10,38,TRUE,FALSE
5,45,357,2,10,38,TRUE,FALSE
1,45,357,2.07,10,72,FALSE,FALSE
2,45,357,1.94,10,111,FALSE,FALSE
1,45,357,0.97,10,111,FALSE,FALSE
1,45,357,0.97,10,120,FALSE,FALSE
6,45,357,5.94,10,129,FALSE,TRUE
4,45,357,3.96,10,129,FALSE,TRUE
1,45,357,0.99,10,129,FALSE,TRUE
1,45,357,0.99,10,129,FALSE,TRUE
1,45,357,0.98,10,145,FALSE,FALSE
1,45,357,0.98,10,145,FALSE,FALSE
1,45,357,1.5,11,9,TRUE,FALSE
2,45,357,3,11,9,TRUE,FALSE
1,45,357,1.5,11,10,TRUE,FALSE
1,45,357,1.5,11,10,TRUE,FALSE
1,45,357,1.5,11,11,TRUE,FALSE
1,45,357,1.5,11,11,TRUE,FALSE
1,45,357,1.12,11,33,TRUE,FALSE
1,45,357,1.5,11,35,TRUE,FALSE
1,45,357,0.89,11,114,FALSE,FALSE
2,45,357,1.78,11,130,FALSE,FALSE
2,45,357,2.98,12,9,FALSE,FALSE
5,45,357,7.45,12,10,FALSE,FALSE
1,45,357,1.49,12,10,FALSE,FALSE
1,45,357,1.49,12,10,FALSE,FALSE
1,45,357,1.49,12,11,FALSE,FALSE
2,45,357,2.98,12,11,FALSE,FALSE
3,45,357,4.47,12,11,FALSE,FALSE
1,45,357,1.49,12,15,FALSE,FALSE
2,45,357,2.98,12,15,FALSE,FALSE
1,45,357,1.49,12,15,FALSE,FALSE
1,45,357,1.49,12,18,FALSE,TRUE
1,45,357,1.49,12,18,FALSE,TRUE
1,45,357,1.49,12,18,FALSE,TRUE
2,45,357,2.98,12,18,FALSE,TRUE
3,45,357,3,12,30,TRUE,FALSE
2,45,357,2,12,30,TRUE,FALSE
1,45,357,1,12,30,TRUE,FALSE
1,45,357,1.49,12,31,FALSE,FALSE
2,45,357,2.98,12,31,FALSE,FALSE
4,45,357,5.96,12,31,FALSE,FALSE
2,45,357,2.98,12,31,FALSE,FALSE
2,45,357,2.98,12,31,FALSE,FALSE
2,45,357,1.98,12,33,FALSE,FALSE
2,45,357,1.98,12,34,FALSE,FALSE
2,45,357,2.98,12,35,FALSE,FALSE
1,45,357,1.49,12,62,FALSE,FALSE
1,45,357,1.49,12,62,FALSE,FALSE
1,45,357,1.49,12,62,FALSE,FALSE
2,45,357,2.98,12,62,FALSE,FALSE
3,45,357,4.47,12,62,FALSE,FALSE
1,45,357,1.49,12,63,FALSE,FALSE
1,45,357,1.49,12,63,FALSE,FALSE
2,45,357,2.98,12,63,FALSE,FALSE
1,45,357,1.49,12,66,FALSE,FALSE
2,45,357,2.98,12,66,FALSE,FALSE
1,45,357,1.49,12,66,FALSE,FALSE
2,45,357,3.98,12,69,FALSE,FALSE
1,45,357,1.29,12,107,FALSE,FALSE
1,45,357,1.29,12,113,FALSE,FALSE
1,45,357,1.29,12,114,FALSE,FALSE
1,45,357,1.29,12,116,FALSE,FALSE
1,45,357,1.29,12,119,FALSE,FALSE
1,45,357,1.29,12,121,FALSE,FALSE
2,45,357,1.58,12,124,FALSE,TRUE
4,45,357,3.16,12,124,FALSE,TRUE
2,45,357,1.58,12,124,FALSE,TRUE
1,45,357,0.89,12,131,FALSE,FALSE
1,45,357,0.89,12,131,FALSE,FALSE
4,45,357,4,13,9,TRUE,FALSE
2,45,357,2,13,9,TRUE,FALSE
1,45,357,1,13,10,TRUE,FALSE
2,45,357,2,13,11,TRUE,FALSE
1,45,357,1,13,11,TRUE,FALSE
1,45,357,1,13,11,TRUE,FALSE
1,45,357,1,13,11,TRUE,FALSE
2,45,357,2,13,11,TRUE,FALSE
4,45,357,4,13,11,TRUE,FALSE
2,45,357,2,13,30,TRUE,FALSE
1,45,357,1,13,30,TRUE,FALSE
2,45,357,2,13,30,TRUE,FALSE
2,45,357,2,13,31,TRUE,FALSE
1,45,357,0.99,13,35,TRUE,FALSE
1,45,357,0.99,13,35,TRUE,FALSE
2,45,357,2,13,62,TRUE,FALSE
2,45,357,2,13,63,TRUE,FALSE
2,45,357,2,13,66,TRUE,FALSE
2,45,357,2,13,66,TRUE,FALSE
1,45,357,1,13,66,TRUE,FALSE
2,45,357,1.78,13,106,FALSE,FALSE
2,45,357,1.7,13,111,FALSE,FALSE
3,45,357,2.55,13,111,FALSE,FALSE
1,45,357,0.85,13,111,FALSE,FALSE
1,45,357,0.85,13,111,FALSE,FALSE
2,45,357,1.7,13,111,FALSE,FALSE
5,45,357,4.25,13,111,FALSE,FALSE
1,45,357,0.85,13,114,FALSE,FALSE
3,45,357,2.55,13,114,FALSE,FALSE
1,45,357,0.65,13,123,FALSE,FALSE
2,45,357,1.78,13,125,FALSE,FALSE
1,45,357,0.85,13,131,FALSE,FALSE
2,45,357,1.7,13,131,FALSE,FALSE
2,45,357,1.7,13,131,FALSE,FALSE
1,45,357,0.85,13,131,FALSE,FALSE
2,45,357,1.7,13,131,FALSE,FALSE
2,45,357,1.7,13,131,FALSE,FALSE
4,45,357,3.4,13,131,FALSE,FALSE
1,45,357,0.85,13,131,FALSE,FALSE
3,45,357,2.55,13,133,FALSE,FALSE
1,45,357,0.85,13,133,FALSE,FALSE
1,45,357,0.89,13,134,FALSE,FALSE
3,45,357,2.67,13,134,FALSE,FALSE
2,45,357,1.78,13,134,FALSE,FALSE
2,45,357,1.7,13,137,FALSE,FALSE
1,45,357,0.85,13,137,FALSE,FALSE
3,45,357,1.95,13,138,FALSE,FALSE
1,45,357,0.79,13,145,FALSE,FALSE
1,45,357,0.79,13,145,FALSE,FALSE
1,45,357,0.75,13,147,FALSE,FALSE
1,46,358,1.19,14,5,FALSE,FALSE
2,46,358,1.9,14,9,FALSE,FALSE
2,46,358,1.9,14,11,FALSE,FALSE
2,46,358,1.9,14,11,FALSE,FALSE
2,46,358,2.38,14,14,FALSE,FALSE
2,46,358,2.38,14,30,FALSE,FALSE
1,46,358,1.07,14,33,FALSE,FALSE
1,46,358,1.19,14,35,FALSE,FALSE
1,46,358,1.05,14,36,FALSE,FALSE
2,46,358,1.18,14,42,FALSE,FALSE
1,46,358,0.75,14,114,FALSE,FALSE
1,46,358,0.74,14,129,FALSE,FALSE
1,46,358,0.74,14,129,FALSE,FALSE
2,46,358,1.78,14,132,FALSE,FALSE
1,46,358,1,1,9,TRUE,FALSE
2,46,358,2,1,9,TRUE,FALSE
2,46,358,2,1,10,TRUE,FALSE
1,46,358,1,1,11,TRUE,FALSE
1,46,358,1.58,1,13,FALSE,FALSE
1,46,358,1.5,1,18,FALSE,FALSE
1,46,358,1.5,1,18,FALSE,FALSE
3,46,358,4.32,1,36,FALSE,FALSE
2,46,358,4,1,69,FALSE,FALSE
1,46,358,2,1,69,FALSE,FALSE
1,46,358,0.89,1,111,FALSE,FALSE
1,46,358,0.89,1,111,FALSE,FALSE
2,46,358,1.38,1,124,FALSE,FALSE
3,46,358,2.07,1,124,FALSE,FALSE
2,46,358,2.58,2,31,FALSE,FALSE
2,46,358,1.5,3,9,TRUE,FALSE
1,46,358,0.75,3,10,TRUE,FALSE
2,46,358,1.5,3,11,TRUE,FALSE
1,46,358,0.75,3,11,TRUE,FALSE
2,46,358,1.5,3,11,TRUE,FALSE
1,46,358,1.15,3,14,FALSE,FALSE
1,46,358,1.15,3,14,FALSE,FALSE
1,46,358,1.19,3,15,FALSE,FALSE
2,46,358,2,3,18,FALSE,FALSE
2,46,358,2.04,3,30,FALSE,FALSE
2,46,358,2.04,3,30,FALSE,FALSE
4,46,358,4,3,31,FALSE,FALSE
2,46,358,2,3,31,FALSE,FALSE
2,46,358,1.98,3,33,FALSE,FALSE
2,46,358,1.98,3,33,FALSE,FALSE
1,46,358,0.99,3,36,FALSE,FALSE
1,46,358,0.99,3,36,FALSE,FALSE
1,46,358,0.69,3,42,FALSE,FALSE
2,46,358,2,3,66,FALSE,FALSE
4,46,358,4,3,66,FALSE,FALSE
2,46,358,1.7,3,109,FALSE,FALSE
2,46,358,1.7,3,111,FALSE,FALSE
2,46,358,1.7,3,111,FALSE,FALSE
2,46,358,1.7,3,111,FALSE,FALSE
1,46,358,0.85,3,111,FALSE,FALSE
4,46,358,3.4,3,111,FALSE,FALSE
1,46,358,0.85,3,111,FALSE,FALSE
4,46,358,3.4,3,111,FALSE,FALSE
6,46,358,5.1,3,111,FALSE,FALSE
3,46,358,2.55,3,114,FALSE,FALSE
3,46,358,2.55,3,114,FALSE,FALSE
1,46,358,0.85,3,114,FALSE,FALSE
1,46,358,0.65,3,123,FALSE,FALSE
1,46,358,0.89,3,125,FALSE,FALSE
2,46,358,1.78,3,125,FALSE,FALSE
2,46,358,1.78,3,125,FALSE,FALSE
2,46,358,1.7,3,131,FALSE,FALSE
1,46,358,0.85,3,131,FALSE,FALSE
2,46,358,1.7,3,131,FALSE,FALSE
1,46,358,0.85,3,131,FALSE,FALSE
2,46,358,1.7,3,131,FALSE,FALSE
1,46,358,0.85,3,133,FALSE,FALSE
1,46,358,0.85,3,133,FALSE,FALSE
1,46,358,0.85,3,133,FALSE,FALSE
2,46,358,1.7,3,137,FALSE,FALSE
1,46,358,0.85,3,137,FALSE,FALSE
1,46,358,0.65,3,138,FALSE,FALSE
4,46,358,2.6,3,138,FALSE,FALSE
3,46,358,1.95,3,138,FALSE,FALSE
1,46,358,0.65,3,138,FALSE,FALSE
2,46,358,1.58,4,9,TRUE,FALSE
1,46,358,0.79,4,9,TRUE,FALSE
2,46,358,1.58,4,10,TRUE,FALSE
1,46,358,0.79,4,10,TRUE,FALSE
2,46,358,1.58,4,10,TRUE,FALSE
2,46,358,1.58,4,11,TRUE,FALSE
2,46,358,1.58,4,11,TRUE,FALSE
1,46,358,1.49,4,14,FALSE,FALSE
4,46,358,3.16,4,35,TRUE,FALSE
1,46,358,1.99,4,69,FALSE,FALSE
1,46,358,1.99,4,69,FALSE,FALSE
1,46,358,1.99,4,71,FALSE,FALSE
6,46,358,11.94,4,71,FALSE,FALSE
2,46,358,2.58,4,114,FALSE,FALSE
5,46,358,7.45,5,5,FALSE,FALSE
2,46,358,2.98,5,5,FALSE,FALSE
1,46,358,1.49,5,5,FALSE,FALSE
2,46,358,1.6,5,9,TRUE,FALSE
1,46,358,1.59,5,14,FALSE,FALSE
1,46,358,1.59,5,15,FALSE,FALSE
1,46,358,1.63,5,30,FALSE,FALSE
1,46,358,0.8,5,35,TRUE,FALSE
1,46,358,0.8,5,35,TRUE,FALSE
1,46,358,1.63,5,40,FALSE,FALSE
1,46,358,1.63,5,62,FALSE,FALSE
1,46,358,1.63,5,62,FALSE,FALSE
4,46,358,6.52,5,66,FALSE,FALSE
1,46,358,1.63,5,66,FALSE,FALSE
1,46,358,1.63,5,66,FALSE,FALSE
1,46,358,1.79,5,69,FALSE,FALSE
2,46,358,3.58,5,69,FALSE,FALSE
1,46,358,1.13,5,109,FALSE,FALSE
2,46,358,2.24,5,113,FALSE,FALSE
1,46,358,1.12,5,113,FALSE,FALSE
2,46,358,2.24,5,113,FALSE,FALSE
6,46,358,4.5,5,122,FALSE,FALSE
2,46,358,1.18,5,123,FALSE,FALSE
2,46,358,2.38,5,131,FALSE,FALSE
1,46,358,1.19,5,131,FALSE,FALSE
3,46,358,3.57,5,131,FALSE,FALSE
1,46,358,0.89,5,131,FALSE,FALSE
1,46,358,1.19,5,131,FALSE,FALSE
2,46,358,1.5,5,138,FALSE,FALSE
1,46,358,1.29,5,145,FALSE,FALSE
1,46,358,1.15,7,5,FALSE,FALSE
1,46,358,1.03,7,35,FALSE,FALSE
1,46,358,1.03,7,35,FALSE,FALSE
3,46,358,3.09,7,36,FALSE,FALSE
2,46,358,2.06,7,36,FALSE,FALSE
1,46,358,0.66,7,111,TRUE,FALSE
2,46,358,1.32,7,111,TRUE,FALSE
2,46,358,1.32,7,111,TRUE,FALSE
1,46,358,0.66,7,111,TRUE,FALSE
1,46,358,0.66,7,111,TRUE,FALSE
1,46,358,0.66,7,111,TRUE,FALSE
1,46,358,0.66,7,111,TRUE,FALSE
1,46,358,0.66,7,111,TRUE,FALSE
1,46,358,0.66,7,111,TRUE,FALSE
1,46,358,0.66,7,111,TRUE,FALSE
1,46,358,0.66,7,111,TRUE,FALSE
2,46,358,1.32,7,111,TRUE,FALSE
1,46,358,0.66,7,111,TRUE,FALSE
1,46,358,0.66,7,114,TRUE,FALSE
1,46,358,0.66,7,114,TRUE,FALSE
2,46,358,1.32,7,114,TRUE,FALSE
1,46,358,0.66,7,114,TRUE,FALSE
1,46,358,0.66,7,114,TRUE,FALSE
1,46,358,0.66,7,114,TRUE,FALSE
2,46,358,1.32,7,114,TRUE,FALSE
3,46,358,1.98,7,114,TRUE,FALSE
1,46,358,0.66,7,123,FALSE,TRUE
3,46,358,1.98,7,123,FALSE,TRUE
1,46,358,0.66,7,129,TRUE,TRUE
3,46,358,1.98,7,129,TRUE,TRUE
1,46,358,0.66,7,129,TRUE,TRUE
1,46,358,0.66,7,129,TRUE,TRUE
1,46,358,0.66,7,129,TRUE,TRUE
1,46,358,0.66,7,129,TRUE,TRUE
7,46,358,4.62,7,129,TRUE,TRUE
6,46,358,3.96,7,129,TRUE,TRUE
1,46,358,0.66,7,129,TRUE,TRUE
2,46,358,1.32,7,129,TRUE,TRUE
3,46,358,1.98,7,129,TRUE,TRUE
2,46,358,1.32,7,129,TRUE,TRUE
2,46,358,1.32,7,129,TRUE,TRUE
1,46,358,0.66,7,129,TRUE,TRUE
3,46,358,1.98,7,129,TRUE,TRUE
2,46,358,1.32,7,129,TRUE,TRUE
3,46,358,1.98,7,138,FALSE,TRUE
1,46,358,0.66,7,138,FALSE,TRUE
2,46,358,1.32,7,138,FALSE,TRUE
3,46,358,2.67,7,143,FALSE,FALSE
3,46,358,2.97,8,111,FALSE,FALSE
1,46,358,0.89,8,123,FALSE,FALSE
1,46,358,0.99,8,127,FALSE,FALSE
1,46,358,0.99,8,127,FALSE,FALSE
1,46,358,0.99,8,129,FALSE,TRUE
2,46,358,1.98,8,129,FALSE,TRUE
1,46,358,0.99,8,129,FALSE,TRUE
1,46,358,0.95,9,9,TRUE,FALSE
